No,Headline,Body,link
78,POLO: 35K OFWs sa Taiwan puwedeng mag-apply ng permanent residency,"ni Jasmin Joy Evangelista  |  February 28, 2022


Nasa 35,000 overseas Filipino workers (OFWs) sa Taiwan ang qualified sa bagong permanent residency program sa naturang bansa na nakatakdang magsimula sa Abril, ayon kay POLO Taipei Labor Attaché Cesar Chavez Jr.

Ayon kay Chavez, eligible ang mga naturang OFW sa mga kondisyon na itinakda sa ilalim ng bagong Ministry of Labor measure.

Sa ilalim ng initial guidelines, maaring makakuha ng Alien Permanent Resident Certificate (APRC) ang mga foreign workers kung pasok ang mga ito sa required tenure na anim na taong pagtatrabaho sa Taiwan, bukod pa sa hiwalay na limang taon na employment.

Bago pa man ilabas ang bagong sistema na ito, pinapayagan lamang ang mga manggagawa sa manufacturing industry sa maximum na 12 taon, at ang mga empleyado naman bilang caretakers at domestic workers ay hanggang 14 na taon.

“Ito ‘yung nakikitang solusyon ng Taiwanese government, kasi may mga shortage din sila sa workers kaya pinapayagan na nilang maaaring mag-qualify ‘yung mga matatagal na dito sa Taiwan,” ani Chavez sa isang panayam.

“Ayaw na nilang bitawan ito, kaya binigyan nila ng option na pwedeng magkaroon ng permanent residency based on the length of service and upgraded skill,” patuloy niya.

Ayon pa kay Chavez, kailangang ma-reclassify o ma-upgrade ang skills ng mga manggagawa pagkatapos ng anim na taon na pagiging empleyado at kailangan ding manatili muna sila sa bansa ng karagdagang limang taon pa, o kabuuang 11 taon, bago sila maging qualified sa naturang programa.

 Ngayon ay mayroong mahigit 140,000 Filipino workers sa Taiwan, 85% sa mga ito ay nasa manufacturing habang ang 15% ay mga caregivers o domestic workers.

“Gustong gusto ng mga employer dahil magagaling ang mga Pinoy diyan, kahit minimum supervision lang or kahit iwanan mo ‘yan ay naa-accomplish ‘yung trabaho, so gustong gusto tayo diyan,” ani Chavez.",https://www.bulgaronline.com/post/polo-35k-ofws-sa-taiwan-puwedeng-mag-apply-ng-permanent-residency
79,Nigerian patay matapos umanong manlaban sa ikinasang buy-bust operation ng pulisya,"ni Jasmin Joy Evangelista  |  February 28, 2022


Patay ang isang Nigerian national habang nakatakas naman ang kasama nito sa isinagawang buy-bust operation ng Quezon City Police District (QCPD) at PNP Drug Enforcement Group sa kahabaan ng Batasan-San Mateo Road sa Quezon City, kagabi. 

Ayon sa mga operatiba, isang kilo ng umano'y shabu ang nabili sa kaniya.

""Itong namatay nakipag-engage sa mga pulis natin,"" ani Police Lieutenant Colonel Alex Sonido, hepe ng Batasan Police Station.

Nakuha mula sa napatay na suspek ang nasa dalawang kilo ng umano'y shabu na tinatayang nagkakahalaga ng P13.6 milyon.",https://www.bulgaronline.com/post/nigerian-patay-matapos-umanong-manlaban-sa-ikinasang-buy-bust-operation-ng-pulisya
80,Presidential bets: Customs una sa listahan ng lalabanan ang korapsiyon,"ni Jasmin Joy Evangelista  |  February 28, 2022


Halos lahat ng presidential bets ay sinabing kung sila ang mananalong pangulo ay uunahin nilang labanan ang korapsiyon sa Bureau of Customs (BOC).

Nang tanungin kung anong ahensiya ang unang iimbestigahan hinggil sa mga alegasyon ng korapsiyon sa ginanap na CNN Philippines presidential debate, sinabi nina Ernesto Abella, Norberto Gonzales, Leody de Guzman, Panfilo Lacson, Faisal Mangondato, Jose Montemayor Jr., Isko Moreno, at Leni Robredo na mag-uumpisa sila sa BOC.

Si Manny Pacquiao ang nag-iisang nagsabi na magsisimula siyang mag-imbestiga sa Department of Health.

Si Ferdinand “Bongbong” Marcos ay hindi dumalo sa naturang debate.",https://www.bulgaronline.com/post/presidential-bets-customs-una-sa-listahan-ng-lalabanan-ang-korapsiyon
81,House-to-house Covid vaccination sinimulan na sa QC,"ni Jasmin Joy Evangelista  |  February 28, 2022


Sinimulan na ng Barangay workers sa Quezon City ang house-to-house COVID-19 vaccination sa mga residente nito. 

Dinadala nila ang mga hindi bakunado sa barangay hall.

Ito ang bagong estratehiya ng Department of Health (DOH) upang ma-boost ang vaccination rate sa bansa.

Nitong Sabado, pansamantalang isinara ng Quezon City ang mga regular na vaccination sites upang magsagawa ng area-based inoculation kung saan nasa 100 pop-up vaccination sites ang itinayo sa iba’t ibang lugar sa mga barangay. 

Nasa kabuuang 130 teams na binubuo ng mga doktor, nurse, allied healthcare workers, at barangay workers at volunteers ang bumaba sa mga purok upang magbakuna sa mga hindi pa nakatatanggap ng kanilang first dose, second dose, o booster. 

Ayon sa Quezon City government ang vaccination rate sa adult population ay halos nasa 100 percent na pero mababa pa rin ang bilang ng mga nagpapa-booster.

“Nahihirapan tayong mag-encourage sa ating mga adults na magpa-booster. Siguro a third of eligible adults na puwedeng magpabakuna pa lang ang nagpapabakuan. So, that’s only 30 percent siguro,"" ani Mayor Joy Belmonte.",https://www.bulgaronline.com/post/house-to-house-covid-vaccination-sinimulan-na-sa-qc
82,"22 Pinoy na nasa Ukraine, nakatakdang i-repatriate — DFA   ","ni Lolet Abania  |  February 27, 2022


Dalawampu’t dalawang Filipinos na apektado ng invasion ng Russia sa Ukraine ang naghihintay na ng kanilang repatriation sa bansa, ayon sa Department of Foreign Affairs (DFA). 

Sa isang tweet ngayong Linggo ni DFA Undersecretary Sarah Lou Arriola, sinabi nitong sa kabuuang bilang na Pinoy, apat ang nasa western city ng Lviv sa Ukraine, habang 13 ay nasa Warsaw, Poland, at 5 naman sa Moldova. 

Ayon pa kay Arriola, anim na Pinoy na ang nakabalik sa bansa. Kinumpirma naman ni Arriola sa isang interview na ang 13 na nasa Poland ay naghahanda nang umuwi ng Pilipinas. Aniya, ang mga naturang Pinoy ay tumawid sa Polish border mula sa Ukraine at nakasama na ni DFA Secretary Teodoro Locsin, Jr. 


Ipinahayag din ni Arriola na 181 Filipinos ang lumipad patungong Lviv mula sa capital city Kyiv, kung saan maraming nagaganap na sagupaan. 

Ilang Pinoy naman aniya, ang ayaw na iwanan ang nasabing bansa dahil sa mga asawang nilang Ukrainians. Ayon pa kay Arriola, mayroon ding mga Pinoy household service workers sa Kyiv na nagsabing mag-e-evacuate sila kasama ang kanilang mga employers. 

Ngayong Linggo (oras sa Manila), ipinahayag ni Ukranian President Volodymyr Zelenskiy na ang mga tropa ng kanilang bansa ay patuloy na lalaban sa mga Russian forces. 

Una nang sinabi ng DFA na ang mga nangangailangan ng repatriation assistance ay pinapayuhang kontakin o tawagan ang Philippine Embassy sa Poland sa pamamagitan ng mga sumusunod na detalye: 

• Email: (warsaw.pe@dfa.gov.ph) 
• Emergency Mobile Number +48 604 357 396 
• Office Mobile Number +48 694 491 663 
• Philippine Honorary Consulate General in Kyiv, Ukraine -- Mobile Number +380 67 932 2588 

Maaaring makontak ang DFA sa kanilang Facebook page.",https://www.bulgaronline.com/post/22-pinoy-na-nasa-ukraine-nakatakdang-i-repatriate-dfa
83,"150 bahay, nasunog sa Cavite City","ni Lolet Abania  |  February 27, 2022


Umabot sa tinatayang 150 kabahayan ang naabo matapos na muling sumiklab ang sunog sa Cavite City ngayong Linggo.

Halos wala pang isang buwan nang unang maganap ang sunog noong Pebrero 12, sa Barangay 24, 25, 26, at 27 sa Zone 3, Caridad, sa Cavite City din, kung saan 100 kabahayan ang natupok habang 760 pamilya ang labis na naapektuhan. 

Ayon kay Cavite Provincial Fire Director Supt. Rene Bullos, nasa 150 tirahan sa Barangay 10-B, Aplayang Munti ang nasunog bandang alas-4:00 ng madaling-araw ngayong Linggo.

Sa ipinakitang video ni Cavite City Vice Mayor Denver Chua, malalaking apoy ang bumalot sa maraming kabahayan na malapit sa sementeryo.

""Mayroon po tayong isang residente dito na nakausap. Kinukuwento niya na nagsimula ‘yung sunog nang magkaroon po ng brownout. Pagpatay po ng ilaw, doon na po nagsimula,” pahayag sa video ni Chua.

Sa ulat ng Bureau of Fire Protection (BFP), umabot sa ikatlong alarma ang sunog na ideklarang fire out bandang alas-6:00 ng umaga. 

Ani BFP, gawa sa light materials ang mga bahay habang dikit-dikit pa ang mga ito.
 Mabilis ding kumalat ang apoy sa mga kabahayan na sinabay ng malakas na hangin.

Walang naiulat na nasaktan matapos ang sunog, subalit hindi pa mabatid ng mga awtoridad ang bilang ng mga pamilyang naapektuhan.",https://www.bulgaronline.com/post/150-bahay-nasunog-sa-cavite-city
84,"NCR, Alert Level 1 na simula Marso 1-15 – IATF","ni Lolet Abania  |  February 27, 2022


Inaprubahan na ng Inter-Agency Task Force (IATF) ang pagsasailalim sa National Capital Region (NCR) sa COVID-19 Alert Level 1 simula Marso 1 hanggang Marso 15, 2022.

Ito ay matapos na irekomenda kamakailan ng Metro Manila Council (MMC) na binubuo ng 17 mga alkalde ng naturang rehiyon na ilagay na ang NCR sa Alert Level 1.

Naipahayag din ng Department of Health (DOH) na handa na ang Metro Manila na isailalim sa Alert Level 1.",https://www.bulgaronline.com/post/ncr-alert-level-1-na-simula-marso-1-15-iatf
85,"Infanta, Quezon Mayor America, inambush","ni Lolet Abania  |  February 27, 2022


Pinagbabaril si Infanta, Quezon Mayor Filipina Grace America habang nasa loob ng kanyang kotse ng hindi nakikilalang suspek ngayong Linggo, ayon kay Governor Danilo Suarez.

Sinabi rin ni Suarez na nagtamo si America ng apat na tama ng bala ng baril sa katawan.

“There was an attempt on the life of the mayor of Infanta, Mayor Grace America,” ani gobernador.

“She was in the car and there were four gunshots. Apat na putok [four shots],” dagdag ni Suarez.

Ayon kay Police Regional Office 4A (Calabarzon) Regional Director Police Brigadier General Antonio Yarra, galing sa simbahan si America ngayong Linggo at pasakay na sana ng kanyang kotse nang biglang pagbabarilin ng armadong suspek bandang alas-11:00 ng umaga. 

Binanggit naman ni Suarez na si America ay naghihintay na ngayon sa isang ospital sa Infanta para ilipad ng eroplano at dalhin sa isang medical facility sa Manila.

""Wala akong alam kung sino-sino gustong manakit kay Grace eh but [baka] political enemy 'yan,” sabi ni Suarez.

Tiniyak naman ni Suarez na agad siyang magbibigay ng updates para i-post sa Facebook ang kondisyon ng mayor.

Sa umabas na mga larawan na nai-post sa Twitter, makikita ang mga tama ng bala sa kanang bahaging unahan ng bintana ng sasakyan ng alkalde.

Patuloy naman ang imbestigasyon ng pulisya sa insidente.",https://www.bulgaronline.com/post/infanta-quezon-mayor-america-inambush
86,Bilang ng OFWs sa Hong Kong na may COVID-19 umakyat na sa 140,"ni Jasmin Joy Evangelista  |  February 27, 2022


Umakyat na sa 140 ang bilang ng mga Overseas Filipino Workers (OFW) na tinamaan ng COVID-19 sa Hong Kong.

Sa bilang na ito, 134 ang nananatili sa isolation habang anim ang nakabalik na sa trabaho matapos maka-recover, ayon kay Hong Kong Labor Attaché Melchor Dizon ng Philippine Overseas Labor Office (POLO) nitong Sabado.

""Sixty three [OFWs] were at their employers' home, 18 were at quarantine facilities, and we have here a partner NGO providing isolation facility, they have 21 Filipinos,"" pahayag ni Dizon sa isang panayam.

Ayon pa kay Dizon, 18 dito ang nasa boarding houses, dalawa sa hotel facilities at 12 ang nasa hospital isolation. 

Nauna nang ini-report ng POLO Hong Kong nitong February 21 na 60 OFWs ang nagpositibo sa COVID-19.

""The surge surprised Hong Kong in the beginning, and hospitals were overwhelmed. Our workers were not accommodated. That was highlighted, but we provided the necessary assistance to address their needs,"" ani Dizon.

Ibinulgar ng Philippine Consulate General in Hong Kong na mayroong mga COVID-19-positive OFWs ang pinilit ng kanilang employer na matulog sa public areas tulad ng mga park.

""Tatlo lang 'yung aming na-receive na complaints, tapos na-assist na namin. Tinatawagan ng ating welfare officers 'yung employer and na-reconsider naman 'yung kanilang decision,"" pahayag ni Dizon.",https://www.bulgaronline.com/post/bilang-ng-ofws-sa-hong-kong-na-may-covid-19-umakyat-na-sa-140
87,"Pagpapahid ng abo sa noo sa Ash Wednesday, puwede na ulit ","ni Jasmin Joy Evangelista  |  February 27, 2022


Sa unang pagkakataon matapos ang dalawang taon, papayagan na muling magpahid ng abo sa noo ng mga mananampalatayang Katoliko para sa Ash Wednesday sa Marso 2. 

Sa guidelines na inilabas nitong Sabado, sinabi ng Catholic Bishops Conference of the Philippines na ibabalik na nito ang nakasanayang pagpapahid ng abo sa noo sa kabila ng COVID-19 pandemic 

“The formula for the imposition of ashes Repent, and believe in the Gospel, or Remember that you are dust, and to dust you shall return is said only once applying it to all in general. We will revert to the imposition of ashes on the forehead of the faithful,” ayon sa  guideline, na pirmado ni CBCP Episcopal Commission on Liturgy Chairman Bishop Victor Bendico.

“The sprinkling of ashes on the crown will remain an option. We have been reminded last year that this option is an opportunity to catechize our people on both the penitential and baptismal characters of the Lenten season,” dagdag pa nito.

Matatandaang hindi nagsagawa ng Ash Wednesday rites noong 2020 at 2021 dahil sa pandemya.

Sa halip na pahiran ng abo na pa-krus sa noo, ang abo ay ibinudbod na lamang sa ulo ng mga mga mananampalataya. 

Kung magsasagawa naman ng religious processions, sinabi ng CBCP na kailangan ay coordinated ito sa local government at barangay officials.

“We limit the route of processions through roads or streets that will allow greater possibility for social distancing,"" pahayag ng  CBCP.

""Procession marshals are necessary to maintain the safe distance of the participants of the processions,” dagdag pa nito.

Hindi rin inirerekomenda ang paggamit ng “carosas” o “andas” na binubuhat ng mga tao dahil malalabag umano ang social distancing. 

Payo ng CBCP, isakay na lamang ang mga imahen sa sasakyan, imbes na buhatin.

Samantala, maaari ring mag-organisa ng “Pabasa” basta masusunod ang health protocols.",https://www.bulgaronline.com/post/pagpapahid-ng-abo-sa-noo-sa-ash-wednesday-puwede-na-ulit
88,"Mga OFW na pupunta sa Taiwan, required mag-quarantine ng 21 days","ni Jasmin Joy Evangelista  |  February 27, 2022


Ire-require na sumailalim sa 21-day quarantine ang mga Overseas Filipino Workers (OFW) na tutungo sa Taiwan, na siya namang covered at babayaran ng kanilang employer at ng Taiwanese government, ayon sa Philippine Overseas Labor Office (POLO).

Batay sa report, required na bayaran ng mga employers at ng Taiwanese government ang suweldo ng mga OFW at sasagutin din ang halaga ng kanilang quarantine period. 

Ayon sa POLO, ang mga OFWs ay iku-quarantine sa government facility sa unang 14 araw, habang ang kasunod na pitong araw “self-help management.”

Tinatayang nasa 40,000 bagong hire at returning OFWs ang nakatakdang dumating sa Taiwan.",https://www.bulgaronline.com/post/mga-ofw-na-pupunta-sa-taiwan-required-mag-quarantine-ng-21-days
89,Japan: North Korea tila nagpaputok ng ballistic missile,"ni Jasmin Joy Evangelista  |  February 27, 2022


Nagpaputok umano ng isang hinihinalang ballistic missile ang North Korea, ayon sa Japan ngayong Linggo. 

Ang naturang ‘unidentified projectile’ ay pinaniniwalaang bumagsak na, ayon sa Japan Coast Guard.

Sinabi naman ng South Korean Military na ang naturang projectile ay pinaputok sa bahagi ng karagatan ng Japan.

Kung ang projectile na ito ay isa ngang missile, ito na ang ikawalong round ng missile na ini-launch ng Pyongyang mula nang pumasok ang taong 2022.",https://www.bulgaronline.com/post/japan-north-korea-tila-nagpaputok-ng-ballistic-missile
90,Sa patuloy na pag-atake ng Russia… 198 sibilyan patay sa Ukraine,"ni Jasmin Joy Evangelista  |  February 27, 2022


Inihayag ng health minister ng Ukraine nitong Sabado na nasa 198 sibilyan, kabilang ang tatlong bata, ang nasawi sa patuloy na pag-atake ng Russian forces.

""Unfortunately, according to operative data, at the hands of the invaders we have 198 dead, including 3 children, 1,115 wounded, including 33 children,"" ani Health Minister Viktor Lyashko sa Facebook.",https://www.bulgaronline.com/post/sa-patuloy-nap-ag-atake-ng-russia-198-sibilyan-patay-sa-ukraine
91,"Dolomite beach project, tuloy pa rin — bagong DENR chief","ni Lolet Abania  |  February 26, 2022


Ipagpapatuloy pa rin ng bagong kalihim ng Department of Environment and Natural Resources (DENR) na si Secretary Jim Sampulna ang nasimulang Manila Bay dolomite beach project sa ilalim ng kanyang termino. 

Sa isang statement na inilabas ngayong Sabado, sinabi ni Sampulna na ito ay isang commitment ng ahensiya kay Pangulong Rodrigo Duterte.  

“We can now see the beauty of Manila Bay. Maybe only around 500-600 meters of the Manila Bay is yet to be laid down with dolomite sand. I intend to continue that project because that is our commitment to our dear President,” ani Sampulna. 

Matatandaang ipinahayag ni Pangulong Duterte sa kanyang huling State of the Nation Address (SONA) na ipagpapatuloy pa rin ng gobyerno ang pagsasaayos ng dolomite beach, sa kabila ng mga isyu sa environment at concerns ng mga health experts hinggil sa kaligtasan ng mga mamamayan.  

Una nang nagbabala ang Department of Health (DOH) na ang crushed o dinurog na dolomite ay maaaring maging dahilan ng mga respiratory problems, lalo na kapag ito ay nasinghot.  Binuksan ang nasabing beach simula noong Disyembre, kung saan ipinatutupad ang mga protocols sa lugar dahil na rin sa COVID-19 pandemic.  

Si Sampulna ang pumalit kay dating DENR Secretary Roy Cimatu na nag-resign noong nakaraang linggo dahil sa health reasons.  

Ayon pa kay Sampulna, magpapatuloy din ang rehabilitation projects sa Boracay beach habang tuloy ang suporta niya sa pagbabawal sa mga single-use plastics.  

“We need some legislation for that (ban on single-use plastic). Although there is no legislation on that yet, we are already advocating for it,” sabi ni Sampulna. 

Ipinagtanggol din ni Sampulna ang desisyon na i-lift ang 4-year ban na itinakda ng administrasyon hinggil sa open-pit mining na aniya pa, may ipinatutupad na measures na naaayon sa batas para ito ay i-regulate. 

Hinimok naman ng opisyal ang publiko na huwag iboto ang mga kandidato na aniya, “destroy the environment.”  “They should be environment-friendly,” saad ni Sampulna.",https://www.bulgaronline.com/post/dolomite-beach-project-tuloy-pa-rin-bagong-denr-chief
92,"Taas-pasahe sa jeep, pinag-aaralan pa ng LTFRB","ni Lolet Abania  |  February 26, 2022


Pinag-aaralan pa ng Land Transportation Franchising and Regulatory Board (LTFRB) ang inihihirit na taas-pasahe sa mga jeepneys habang patuloy din ang pagtataas ng presyo ng mga produktong petrolyo.  

Una nang sinabi ni Political Science and International Relations (PSIR) Professor Anna Malindog-Uy na ang presyo ng gasoline ay walong sunud-sunod na linggo nang tumataas, at asahan pa aniyang tataas habang ang Russia ay nahaharap sa economic sanctions. 

“Patuloy nating inaaral, may petition na natanggap natin . . . At ito ay naka-set for hearing ngayong March 8,” ani LTFRB Executive Director Maria Kristina Cassion sa isang televised briefing sa PTV ngayong Sabado.  

Umapela na ang mga jeepney drivers at operators sa mga awtoridad na gawin ang minimum fare sa P10 dahil na rin sa patuloy na pagtaas ng presyo ng gas. 

Sinabi naman ni Department of Trade and Industry (DTI) Undersecretary Ruth Castelo na ang ginawang invasion ng Russia sa Ukraine ay posibleng magdulot ng pagtataas ng oil prices.  

Subalit ayon kay Castelo, maaaring ipantapat dito ang TRAIN Law mechanism na posibleng magsuspinde sa mga excise taxes kung ang fuel ay lumampas sa $80. 

Base sa TRAIN Law, ang pagpapaliban ng mga excise taxes ay makababawas ng P6 sa presyo ng diesel at P10 bawas naman sa gasoline. 

“Ang government naman, ready na harapin kung sakaling tataas pa para ma-cushion din ang effect nito sa ordinaryong tao tulad natin,” sabi pa ni Castelo.",https://www.bulgaronline.com/post/taas-pasahe-sa-jeep-pinag-aaralan-pa-ng-ltfrb
93,"Davao Occidental, niyanig ng 5.3 magnitude na lindol","ni Lolet Abania  |  February 26, 2022


Niyanig ng magnitude 5.3 na lindol ang malayong baybayin ng Davao Occidental ngayong Sabado ng hapon, ayon sa ulat ng Philippine Institute of Volcanology and Seismology (PHIVOLCS).

Alas-2:15 ng hapon naganap ang lindol na ang epicenter ay nasa layong 5.66N, 126.36E - 084 km S 70° E ng munisipalidad ng Jose Abad Santos, Davao Occidental.

Naitala ang lindol na tectonic in origin na may lalim na 101 kilometers.

Ayon sa PHIVOLCS, naramdaman ang Intensity III sa General Santos City at sa Kiamba, Sarangani, habang Intensity I naman sa Davao City.

Wala namang naganap na pinsala matapos ang lindol subalit asahan ang posibleng mga aftershocks, ayon pa sa PHIVOLCS.",https://www.bulgaronline.com/post/davao-occidental-niyanig-ng-5-3-magnitude-na-lindol
94,"40 Pinoy inilikas na mula sa Kyiv, Ukraine – DFA","ni Lolet Abania  |  February 26, 2022


Inihayag ng Department of Foreign Affairs (DFA) ngayong Sabado na mahigit sa 40 Filipinos ang inilikas mula sa Kyiv patungo sa lungsod ng Lviv sa Ukraine at sa ngayon ay naghihintay na ng repatriation sa gitna ng ginawang invasion ng Russia sa naturang bansa.

Ayon sa isang tweet nitong Biyernes ni DFA Undersecretary for Migrant Workers’ Affairs Sarah Lou Ysmael Arriola, natanggap na ni Philippine Ambassador to Poland Leah Basinag-Ruiz at nasa Lviv na ang 37 Pinoy, kung saan nag-travel ang mga ito nang buong araw mula Kyiv, habang aniya, may nauna nang anim na nakauwi na. 

Nananatili ang mga nasabing Pinoy sa isang hotel sa Lviv, na ayon kay Ruiz, ang Philippine Embassy ay aasistihan sila sa kanilang pag-alis sa Ukraine at sa pagpasok sa Poland para maayos na makasakay sa kanilang flights pauwi na sa Pilipinas. 

“The Philippine Embassy in cooperation with DFA-OUMWA, is committed to assisting the remaining Filipinos in Kyiv and in other parts of Ukraine in order to bring them out of harm’s way while there is still time,” paliwanag ni Ruiz.

Ayon sa Overseas Workers Welfare Administration (OWWA), naghanda na ang pamahalaan ng mga local at international relocation para sa mga overseas Filipino workers (OFWs) sa Ukraine sa gitna ng laban ng naturang bansa sa Russia.",https://www.bulgaronline.com/post/40-pinoy-inilikas-na-mula-sa-kyiv-ukraine-dfa
95,"600K kabataan na edad 5-11, nabakunahan kontra-COVID-19","ni Lolet Abania  |  February 26, 2022


Mahigit 600,000 kabataan na edad 5 hanggang 11 ang nabakunahan na kontra-COVID-19 sa halos isang buwan na pediatric vaccination drive mula nang simulan ito ng gobyerno, ayon sa Department of Health (DOH).

Sa isang interview ngayong Sabado kay DOH Undersecretary at National Vaccination Operations Center (NVOC) chairperson Dr. Myrna Cabotaje, sinabi nitong dumami talaga ang nagkaroon ng interes na magpabakuna laban sa COVID-19 na mga menor-de-edad sa naturang age group.

“As of February 24, 663,384 na mga batang five- to 11 year-olds ang nabakunahan kontra COVID-19,” ani Cabotaje.

Matatandaan na sinimulan ng gobyerno ang pilot implementation ng pediatric vaccination noong Pebrero 7 habang pinalawig ang program sa buong bansa noong Pebrero 14.

Gayunman, ayon kay Cabotaje, sa ngayon mayroong supply shortage ng reformulated low-dose Pfizer COVID-19 vaccine para sa mga kabataan sa buong mundo.

Samantala, tinatayang may 7 milyong kabataan na edad 5 hanggang 11 sa bansa. Sa bilang na ito, target ng gobyerno na mabakunahan ang 1.7 milyon kontra-COVID-19 sa naturang age group.",https://www.bulgaronline.com/post/600k-kabataan-na-edad-5-11-nabakunahan-kontra-covid-19
96,230 pulis ipapadala sa Samar upang masiguro ang mapayapang halalan,"ni Jasmin Joy Evangelista  |  February 26, 2022


Ide-deploy sa Samar ang 230 pulis upang masiguro ang mapayapa at maayos na eleksiyon sa Mayo.

Ayon kay Brigadier Gen. Bernard Banac, director for the Eastern Visayas region, ipapadala ang mga pulis simula Marso 1. Mananatili sila roon hanggang matapos ang election period.

“We will deploy an additional number of policemen in Samar just to ensure that the conduct of the national and local elections will be safe, orderly, and peaceful,” ani Banac.

“So as much as possible, we don’t want any untoward incident to take place between now and until the election period is over,” dagdag niya.

Ayon sa regional police director, ang karagdagang police force na manggagaling sa regional headquarters ay tutulong upang maiwasan ang mga untoward incidents.

Sinabi rin ni Banac na susuportahan nila ang anumang inisyatibo para sa kapayapaan sa Samar at iba pang parte ng rehiyon.",https://www.bulgaronline.com/post/230-pulis-ipapadala-sa-samar-upang-masiguro-ang-mapayapang-halalan
97,Foreign tourists patuloy na bumibisita sa Boracay,"ni Jasmin Joy Evangelista  |  February 26, 2022


Patuloy na tumataas ang bilang ng mga turista sa Boracay matapos ang pagluwag ng restrictions at pagpasok ng foreign tourists sa bansa.

Nasa 53,787 tourists ang bumisita sa sikat na island-resort simula nitong Pebrero hanggang nitong Miyerkules, ayon sa datos mula sa municipal tourism office ng Malay sa Aklan kung saan matatagpuan ang Boracay.

Kabilang dito ang 242 foreign tourists na karamihan ay mula sa United States (85), Germany (25) at United Kingdom (21), ayon sa municipal tourism office.

Noong nakaraang linggo, umabot sa 3,000 kada araw ang tourist arrival dito. Ang mga fully COVID-19 vaccinated foreign tourists mula sa visa-free countries ay pinayagan nang makapasok sa bansa mula noong Feb. 10 habang ang mga domestic tourists na fully vaccinated ay puwede ring bumisita sa Boracay at kailangan lang ipakita ang vaccination certificates o cards maliban sa confirmed hotel booking.

Samantala, patuloy ang pagbibigay ng free COVID-19 booster shots ng LGU para sa lahat ng turista sa isla.",https://www.bulgaronline.com/post/foreign-tourists-patuloy-na-bumibisita-sa-boracay
98,Mga Pinoy hindi pa handa sa pederalismo — P-Duterte,"ni Jasmin Joy Evangelista  |  February 26, 2022


Sinabi ni Pangulong Rodrigo Duterte na hindi pa handa ang mga Pilipino sa federal form ng gobyerno at ito umano ang dahilan kung bakit hindi ito naipatupad sa kanyang termino. 

Sa one-on-one interview kay Presidential Communications Operations Office Secretary Martin Andanar na inere nitong Biyernes, ipinaliwanag ni Duterte na siya ay nakipag-ugnayan sa local executives hinggil sa pagpapatupad ng pederalismo.

Gayunman, hindi ito tinanggap ng mga tao.

“Akala siguro nila yung nag-aadvocate ng federalism na wala akong ginawa. Alam niyo nagkamali kayo. Every now and then I called the mayors, noon pa nung umpisa, magpunta ako kinakausap ko yung mga tao,” ani Duterte.

Itinulak ni Duterte ang pederalismo bilang paraan upang matugunan ang national economic at power imbalances.

Sa ilalim ng proposed shift, mahahati ang bansa sa mga estado na bubuuin mula sa mga rehiyon. 

“They are not enamored because there are many forms of parliament. Pagdyan mo inaano ang mga tao hindi talaga nakakaintindi. Hindi kami nagkulang. Honestly as I can be, hindi talaga tanggapin ng tao,” pahayag pa ni Duterte.

“Ayaw talaga, so hindi na lang rin ako, sinabi ko sa kanila, ayaw ng tao. Natakot sila na may more expanded powers,” dagdag niya.

Matatandaang sinabi ng pangulo na nag-eempake na siya ng mga gamit sa Malacañang dahil papalapit na ang pagtatapos ng kanyang termino.

Matatapos ang kanyang termino sa Hunyo 30, 2022.",https://www.bulgaronline.com/post/mga-pinoy-hindi-pa-handa-sa-pederalismo-p-duterte
99,"PTAs, bawal magsagawa ng campaign activities sa paaralan — DepEd","ni Lolet Abania  |  February 25, 2022


Mariing pinaalalahanan ng Department of Education (DepEd) ang mga school-based organization gaya ng Parents Teachers Association (PTA) na dapat na sundin nito ang kanilang mga polisiya at guidelines, habang iginiit na ipinagbabawal ang magsagawa o makiugnay sa mga partisan political activities sa loob ng bakuran ng mga paaralan. 

Sa inilabas na statement ngayong Biyernes ng ahensiya, ang PTA “shall adhere to all existing policies and implementing guidelines issued or hereinafter may be issued by the DepEd.” 

“DepEd Order No. 54, series of 2009 also states that all PTA activities within the school premises or which involve the school, its personnel or students shall be with prior consultation and approval of the school head,” batay sa statement ng DepEd. 

Ayon sa ahensiya, ang PTA ay dapat na magsilbi bilang support group at katuwang ng mga paaralan, na ang ibig ipakahulugan nito ay pagiging anila, “cooperative and open dialogue with stakeholders to promote the welfare of the students.” 

“We continue to recognize and value the partnership of the community, our parents, our teachers, and our school administration in ensuring the delivery of quality basic education for all of our learners,” pahayag ng DepEd. 

Una nang pinaalalahanan ng DepEd ang kanilang mga opisyal, mga guro at non-teaching personnel na iwasan na ang makiugnay sa mga partisan political activities bago pa ang May 2022 elections. 

Sinabi pa ng ahensiya na masisiguro nito na ang mga empleyado ay naka-focus lamang sa serbisyo publiko at mapapangalagaan sila mula sa tinatawag na “unpredictability” ng pulitika.",https://www.bulgaronline.com/post/ptas-bawal-magsagawa-ng-campaign-activities-sa-paaralan-deped
